id,opening_hours,fee,geometry,latitude,longitude,atm_type,accessibility,address,name,district,neighborhood_id,neighborhood,district_id
11816349026,,,POINT (13.5612685 52.5056349),52.5056349,13.5612685,standalone,,"Elsterwerdaer Platz, 12683, Berlin",Postbank,Marzahn-Hellersdorf,1002,Biesdorf,11010010
11834563285,,,POINT (13.4140586 52.5477232),52.5477232,13.4140586,standalone,,"Stargarder Straße, 10437, Berlin",Iccash,Pankow,0301,Prenzlauer Berg,11003003
11834587819,,,POINT (13.3894966 52.5486723),52.5486723,13.3894966,standalone,,"Hanne-Sobek-Platz, 13357, Berlin",Reisebank,Mitte,0106,Gesundbrunnen,11001001
11834748692,,,POINT (13.4140513 52.5474813),52.5474813,13.4140513,standalone,,"Stargarder Straße, 10437, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
11834748943,,,POINT (13.4079372 52.547088),52.547088,13.4079372,standalone,,"Gleimstraße, 10437, Berlin",Euronet Worldwide,Pankow,0301,Prenzlauer Berg,11003003
11848280363,,,POINT (13.3798845 52.5221833),52.5221833,13.3798845,indoor,,"Luisenstraße, 10117, Berlin",Bbbank,Mitte,0101,Mitte,11001001
11904854864,,,POINT (13.4102254 52.4904044),52.4904044,13.4102254,standalone,,"Körtestraße, 10967, Berlin",Cashzone,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
11909223682,24/7,,POINT (13.4181176 52.5016939),52.5016939,13.4181176,standalone,,"Oranienstraße, 34, 10999, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
11909223683,,,POINT (13.4179529 52.5017399),52.5017399,13.4179529,standalone,,"Oranienstraße, 36, 10999, Berlin",unknown_atm,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
11918209453,24/7,,POINT (13.4171602 52.5127263),52.5127263,13.4171602,standalone,,"Brückenstraße, 10179, Berlin",Euronet,Mitte,0101,Mitte,11001001
11936669169,,,POINT (13.4408273 52.4991562),52.4991562,13.4408273,standalone,,"Wrangelstraße, 10997, Berlin",unknown_atm,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
11945110092,,,POINT (13.4183408 52.5001196),52.5001196,13.4183408,standalone,,"Adalbertstraße, 10999, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
11945116648,,,POINT (13.4179711 52.4997627),52.4997627,13.4179711,standalone,,"Adalbertstraße, 10999, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
11945136227,,,POINT (13.4217933 52.4939039),52.4939039,13.4217933,standalone,,"Kottbusser Damm, 10967, Berlin",Euronet,Neukölln,0801,Neukölln,11008008
11945138591,,,POINT (13.4210497 52.495036),52.495036,13.4210497,standalone,,"Kottbusser Damm, 10967, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
11946056321,Mo-Fr 06:00-23:00; Sa-Su 08:00-23:00,,POINT (13.3710263 52.5397687),52.5397687,13.3710263,indoor,,"Schulzendorfer Straße, 1, 13347, Berlin",Berliner Sparkasse,Mitte,0106,Gesundbrunnen,11001001
11956388580,,,POINT (13.4511824 52.5083971),52.5083971,13.4511824,indoor,,"Revaler Straße, 10243, Berlin",Euronet Atm,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
11978766931,24/7,,POINT (13.4258326 52.5302181),52.5302181,13.4258326,standalone,,"Greifswalder Straße, 225, 10405, Berlin",Cashzone,Pankow,0301,Prenzlauer Berg,11003003
11986351452,,,POINT (13.411832 52.5422596),52.5422596,13.411832,indoor,not accessible,"Schönhauser Allee, 140, 10437, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
11990120304,,,POINT (13.4263829 52.476518),52.476518,13.4263829,indoor,,"Hermannstraße, 58, 12049, Berlin",Euronet,Neukölln,0801,Neukölln,11008008
12001595629,24/7,,POINT (13.4007535 52.5297418),52.5297418,13.4007535,standalone,partially accessible,"Brunnenstraße, 198, 10119, Berlin",Euronet,Mitte,0101,Mitte,11001001
12038068311,24/7,,POINT (13.4363092 52.483764),52.483764,13.4363092,standalone,,"Sonnenallee, 75, 12045, Berlin",Euronet,Neukölln,0801,Neukölln,11008008
12038369714,24/7,,POINT (13.3904669 52.5197199),52.5197199,13.3904669,standalone,,"Planckstraße, 10117, Berlin",Euronet,Mitte,0101,Mitte,11001001
12047986636,24/7,,POINT (13.4171763 52.4991069),52.4991069,13.4171763,standalone,,"Skalitzer Straße, 138, 10999, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
12056174962,,,POINT (13.4526346 52.5241839),52.5241839,13.4526346,standalone,,"Ebelingstraße, 10249, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
12062127154,24/7,,POINT (13.4380215 52.4931047),52.4931047,13.4380215,standalone,,"Reichenberger Straße, 89, 10999, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
12062127168,24/7,,POINT (13.434024 52.4942888),52.4942888,13.434024,standalone,,"Reichenberger Straße, 73a, 10999, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
12062153429,24/7,,POINT (13.4262803 52.4965715),52.4965715,13.4262803,standalone,,"Reichenberger Straße, 48, 10999, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
12062153431,24/7,,POINT (13.4258362 52.4970319),52.4970319,13.4258362,standalone,,"Reichenberger Straße, 147, 10999, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
12086091448,,,POINT (13.4138379 52.5480254),52.5480254,13.4138379,standalone,,"Schönhauser Allee, 70 E, 10437, Berlin",Cashzone,Pankow,0301,Prenzlauer Berg,11003003
12094038058,,,POINT (13.4162148 52.5235994),52.5235994,13.4162148,standalone,,"Bernhard-Weiß-Straße, 10178, Berlin",Euronet Worldwide,Mitte,0101,Mitte,11001001
12107944505,,,POINT (13.5617463 52.4456911),52.4456911,13.5617463,indoor,,"Oberspreestraße, 12555, Berlin",Postbank,Treptow-Köpenick,0910,Köpenick,11009009
12118440267,,,POINT (13.405844 52.5322969),52.5322969,13.405844,indoor,partially accessible,"Fehrbelliner Straße, 10119, Berlin",Euronet,Mitte,0101,Mitte,11001001
12143075550,24/7,,POINT (13.4494609 52.4970801),52.4970801,13.4494609,standalone,,"Vor dem Schlesischen Tor, 10997, Berlin",Iccash,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
12153688856,,,POINT (13.4925915 52.5443152),52.5443152,13.4925915,standalone,,"Konrad-Wolf-Straße, 13055, Berlin",Iccash Services,Lichtenberg,1110,Alt-Hohenschönhausen,11011011
12170366306,,,POINT (13.4407631 52.4673839),52.4673839,13.4407631,standalone,,"Silbersteinstraße, 12051, Berlin",unknown_atm,Neukölln,0801,Neukölln,11008008
12178058781,,,POINT (13.2954422 52.4981046),52.4981046,13.2954422,standalone,,"Kurfürstendamm, 10711, Berlin",Euronet Worldwide,Charlottenburg-Wilmersdorf,0407,Halensee,11004004
12178195994,,,POINT (13.2937021 52.4973421),52.4973421,13.2937021,standalone,,"Kurfürstendamm, 10711, Berlin",Euronet,Charlottenburg-Wilmersdorf,0407,Halensee,11004004
12179199776,,,POINT (13.2492971 52.5387463),52.5387463,13.2492971,indoor,,"Nonnendammallee, 121, 13629, Berlin",Postbank,Spandau,0503,Siemensstadt,11005005
12180084576,,,POINT (13.4202798 52.5364785),52.5364785,13.4202798,standalone,not accessible,"Rykestraße, 10405, Berlin",Euronet Worldwide,Pankow,0301,Prenzlauer Berg,11003003
12190075487,,,POINT (13.3339533 52.5270442),52.5270442,13.3339533,standalone,,"Turmstraße, 10551, Berlin",Cashzone,Mitte,0102,Moabit,11001001
12206573226,,,POINT (13.4455685 52.4621398),52.4621398,13.4455685,standalone,,"Buschkrugallee, 12359, Berlin",unknown_atm,Neukölln,0802,Britz,11008008
12216486501,,,POINT (13.458121 52.5097199),52.5097199,13.458121,standalone,,"Gabriel-Max-Straße, 10245, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
12227999866,,,POINT (13.4021068 52.5108236),52.5108236,13.4021068,standalone,,"Seydelstraße, 10117, Berlin",Sparkasse,Mitte,0101,Mitte,11001001
12234724305,,,POINT (13.4569146 52.5110661),52.5110661,13.4569146,standalone,,"Simon-Dach-Straße, 10245, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
12255153814,,,POINT (13.3982679 52.5390691),52.5390691,13.3982679,standalone,,"Bernauer Straße, 13355, Berlin",Euronet Worldwide,Mitte,0106,Gesundbrunnen,11001001
12255768602,,,POINT (13.3358491 52.5265618),52.5265618,13.3358491,standalone,,"Turmstraße, 10551, Berlin",Transact Elektronische Zahlungssysteme GmbH,Mitte,0102,Moabit,11001001
12269879892,,,POINT (13.4387585 52.4769894),52.4769894,13.4387585,standalone,,"Karl-Marx-Straße, 12043, Berlin",Euronet,Neukölln,0801,Neukölln,11008008
12278369082,,,POINT (13.4662389 52.5024761),52.5024761,13.4662389,standalone,,"Markgrafendamm, 10245, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
12278420703,24/7,,POINT (13.5101572 52.4567992),52.4567992,13.5101572,standalone,accessible,"Brückenstraße, 12439, Berlin",Euronet,Treptow-Köpenick,0905,Niederschöneweide,11009009
12285036507,,,POINT (13.4530599 52.5191925),52.5191925,13.4530599,standalone,,"Petersburger Straße, 10249, Berlin",Euronet Worldwide,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
12323826621,,,POINT (13.436432 52.5529665),52.5529665,13.436432,standalone,,"Langhansstraße, 13086, Berlin",Euronet,Pankow,0302,Weißensee,11003003
12364328083,,,POINT (13.3463675 52.5040939),52.5040939,13.3463675,standalone,,"Kurfürstenstraße, 10787, Berlin",Euronet,Mitte,0104,Tiergarten,11001001
12400084790,,,POINT (13.4108417 52.5036353),52.5036353,13.4108417,standalone,,"Prinzenstraße, 10969, Berlin",Cashzone,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
12420867432,,,POINT (13.4063821 52.4986087),52.4986087,13.4063821,standalone,,"Gitschiner Straße, 10969, Berlin",unknown_atm,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
12435791508,,,POINT (13.4101358 52.527832),52.527832,13.4101358,indoor,,"Almstadtstraße, 10119, Berlin",Euronet,Mitte,0101,Mitte,11001001
12504464253,,,POINT (13.3801428 52.51009),52.51009,13.3801428,standalone,accessible,"Leipziger Straße, 10117, Berlin",Euronet,Mitte,0101,Mitte,11001001
12514289885,,,POINT (13.3831017 52.5110555),52.5110555,13.3831017,standalone,accessible,"Leipziger Platz, 12, 10117, Berlin",Euronet,Mitte,0101,Mitte,11001001
12514289886,,,POINT (13.3831082 52.5105914),52.5105914,13.3831082,standalone,accessible,"Leipziger Platz, 12, 10117, Berlin",Euronet,Mitte,0101,Mitte,11001001
12514289887,,,POINT (13.3807709 52.5109007),52.5109007,13.3807709,standalone,accessible,"Leipziger Platz, 12, 10117, Berlin",Euronet,Mitte,0101,Mitte,11001001
12514289888,,,POINT (13.3801733 52.5100982),52.5100982,13.3801733,standalone,accessible,"Leipziger Straße, 10117, Berlin",Euronet,Mitte,0101,Mitte,11001001
12514289889,,,POINT (13.383125 52.5106139),52.5106139,13.383125,standalone,accessible,"Leipziger Platz, 12, 10117, Berlin",Euronet,Mitte,0101,Mitte,11001001
12514289890,,,POINT (13.3831263 52.5106124),52.5106124,13.3831263,standalone,accessible,"Leipziger Platz, 12, 10117, Berlin",Euronet,Mitte,0101,Mitte,11001001
12514289891,,,POINT (13.3807904 52.5104607),52.5104607,13.3807904,standalone,accessible,"Leipziger Platz, 12, 10117, Berlin",Euronet,Mitte,0101,Mitte,11001001
12568580009,,,POINT (13.3065973 52.50582),52.50582,13.3065973,standalone,,"Wilmersdorfer Straße, 10627, Berlin",Euronet,Charlottenburg-Wilmersdorf,0401,Charlottenburg,11004004
12613103311,,,POINT (13.3492529 52.4898861),52.4898861,13.3492529,standalone,,"Eisenacher Straße, 10781, Berlin",Iccash,Tempelhof-Schöneberg,0701,Schöneberg,11007007
12618400776,,,POINT (13.3803292 52.5058226),52.5058226,13.3803292,standalone,,"Stresemannstraße, 10963, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
12634503008,,,POINT (13.369441 52.5435338),52.5435338,13.369441,standalone,,"Reinickendorfer Straße, 13347, Berlin",unknown_atm,Mitte,0105,Wedding,11001001
12649658328,,,POINT (13.4353398 52.5111445),52.5111445,13.4353398,standalone,,"Erich-Steinfurth-Straße, 10243, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
12716441373,,,POINT (13.3907334 52.5102716),52.5102716,13.3907334,standalone,,"Leipziger Straße, 10117, Berlin",Ziraatbank,Mitte,0101,Mitte,11001001
12716554589,,,POINT (13.3931105 52.5067607),52.5067607,13.3931105,standalone,,"Rudi-Dutschke-Straße, 10969, Berlin",Berliner Sparkasse,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
12716573051,,,POINT (13.3919413 52.5076808),52.5076808,13.3919413,standalone,,"Zimmerstraße, 10117, Berlin",Olb,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
12716579714,,,POINT (13.3913082 52.5076453),52.5076453,13.3913082,standalone,,"Zimmerstraße, 10117, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
12716721823,,,POINT (13.3926913 52.5121802),52.5121802,13.3926913,standalone,,"Anton-Wilhelm-Amo-Straße, 10117, Berlin",Euronet,Mitte,0101,Mitte,11001001
12717735447,,,POINT (13.3955714 52.5030058),52.5030058,13.3955714,standalone,,"Am Berlin Museum, 10969, Berlin",Cashzone,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
12734218601,24/7,,POINT (13.4139932 52.5205449),52.5205449,13.4139932,standalone,,"10178, Berlin",Sparkasse,Mitte,0101,Mitte,11001001
12742213200,06:00-23:00,,POINT (13.3229005 52.458802),52.458802,13.3229005,indoor,accessible,"Schloßstraße, 97, 12163, Berlin",Sparda-Bank Berlin,Steglitz-Zehlendorf,0601,Steglitz,11006006
12757988967,,,POINT (13.4531984 52.5103757),52.5103757,13.4531984,standalone,,"Kopernikusstraße, 10245, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
12763254356,,,POINT (13.5304241 52.5251796),52.5251796,13.5304241,standalone,,"Allee der Kosmonauten, 12681, Berlin",Euronet,Marzahn-Hellersdorf,1001,Marzahn,11010010
12766623276,,,POINT (13.3503458 52.547216),52.547216,13.3503458,standalone,,"Brüsseler Straße, 13353, Berlin",Euronet,Mitte,0105,Wedding,11001001
12766664907,,,POINT (13.346997 52.5474381),52.5474381,13.346997,standalone,,"Lütticher Straße, 13353, Berlin",Euronet,Mitte,0105,Wedding,11001001
12796200240,,,POINT (13.3904369 52.5081697),52.5081697,13.3904369,standalone,,"Friedrichstraße, 10117, Berlin",unknown_atm,Mitte,0101,Mitte,11001001
12801714150,,,POINT (13.3450425 52.5264184),52.5264184,13.3450425,standalone,,"Turmstraße, 10559, Berlin",Euronet,Mitte,0102,Moabit,11001001
12801738801,,,POINT (13.426188 52.5118742),52.5118742,13.426188,standalone,,"Holzmarktstraße, 10243, Berlin",Moneyserv,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
12803985686,,,POINT (13.430906 52.4975766),52.4975766,13.430906,standalone,,"Wiener Straße, 10999, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
12805749505,,,POINT (13.4291563 52.4981648),52.4981648,13.4291563,standalone,,"Wiener Straße, 10999, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
12842725215,,,POINT (13.3423031 52.5361301),52.5361301,13.3423031,standalone,,"Ellen-Epstein-Straße, 10551, Berlin",unknown_atm,Mitte,0102,Moabit,11001001
12842764502,,,POINT (13.4007719 52.5235801),52.5235801,13.4007719,standalone,,"Oranienburger Straße, 10178, Berlin",Euronet Atm,Mitte,0101,Mitte,11001001
12847195905,,,POINT (13.4267222 52.5445348),52.5445348,13.4267222,indoor,,"Prenzlauer Allee, 10405, Berlin",Cashzone,Pankow,0301,Prenzlauer Berg,11003003
12847381636,24/7,,POINT (13.462534 52.5151338),52.5151338,13.462534,standalone,,"Frankfurter Allee, 10247, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
12848518997,,,POINT (13.5548643 52.5132745),52.5132745,13.5548643,standalone,,"Wuhlgartenweg, 12683, Berlin",IC Cash Services,Marzahn-Hellersdorf,1002,Biesdorf,11010010
12850505449,,,POINT (13.4773241 52.5018027),52.5018027,13.4773241,standalone,accessible,"Nöldnerstraße, 10317, Berlin",Euronet,Lichtenberg,1112,Rummelsburg,11011011
12860583364,,,POINT (13.4108903 52.5215173),52.5215173,13.4108903,standalone,,"Gontardstraße, 10178, Berlin",unknown_atm,Mitte,0101,Mitte,11001001
12860637966,,,POINT (13.4255716 52.5423587),52.5423587,13.4255716,standalone,,"Hiddenseer Straße, 10437, Berlin",unknown_atm,Pankow,0301,Prenzlauer Berg,11003003
12956544810,,,POINT (13.4546009 52.5122187),52.5122187,13.4546009,standalone,,"Grünberger Straße, 10245, Berlin",IC Cash Services,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
12973215268,Mo-Fr 06:00-23:00; Sa-Su 08:00-23:00,,POINT (13.3215307 52.5060664),52.5060664,13.3215307,indoor,,"Kantstraße, 10623, Berlin",Berliner Sparkasse,Charlottenburg-Wilmersdorf,0401,Charlottenburg,11004004
13009063153,,,POINT (13.3880924 52.5274913),52.5274913,13.3880924,standalone,,"Torstraße, 10115, Berlin",IC Cash Services,Mitte,0101,Mitte,11001001
13026042292,,,POINT (13.445682 52.5054547),52.5054547,13.445682,standalone,,"Tamara-Danz-Straße, 10243, Berlin",Moneyserv,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
13026079594,,,POINT (13.4475875 52.5040837),52.5040837,13.4475875,standalone,,"Warschauer Straße, 10243, Berlin",unknown_atm,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
13035123640,,,POINT (13.3878942 52.5330248),52.5330248,13.3878942,standalone,,"Gartenstraße, 10115, Berlin",Euronet,Mitte,0101,Mitte,11001001
13069486501,24/7,,POINT (13.4288133 52.4994861),52.4994861,13.4288133,standalone,,"Skalitzer Straße, 99, 10997, Berlin",Euronet Atm,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
13088864006,,,POINT (13.411293 52.5125977),52.5125977,13.411293,standalone,,"Wallstraße, 10179, Berlin",Euronet,Mitte,0101,Mitte,11001001
13177007940,,,POINT (13.4534479 52.5082517),52.5082517,13.4534479,standalone,,"Revaler Straße, 10245, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
13177461464,,,POINT (13.4698891 52.5055177),52.5055177,13.4698891,standalone,,"Neue Bahnhofstraße, 10245, Berlin",IC Cash Services,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
13193557763,,,POINT (13.4088221 52.5387248),52.5387248,13.4088221,standalone,,"Oderberger Straße, 52, 10435, Berlin",IC Cash Services,Pankow,0301,Prenzlauer Berg,11003003
13193624053,,,POINT (13.4307667 52.4679663),52.4679663,13.4307667,standalone,,"Siegfriedstraße, 12051, Berlin",Euronet,Neukölln,0801,Neukölln,11008008
13227411687,24/7,,POINT (13.391761 52.4978149),52.4978149,13.391761,standalone,not accessible,"Hallesches Ufer, 10969, Berlin",Cashzone,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
13227745169,,,POINT (13.4252205 52.4931752),52.4931752,13.4252205,standalone,,"Bürknerstraße, 12047, Berlin",Cardpoint,Neukölln,0801,Neukölln,11008008
13243203317,24/7,,POINT (13.4243501 52.4900524),52.4900524,13.4243501,standalone,,"Kottbusser Damm, 73, 10967, Berlin",unknown_atm,Neukölln,0801,Neukölln,11008008
13255944178,,,POINT (13.4212848 52.4977196),52.4977196,13.4212848,standalone,,"Mariannenstraße, 10999, Berlin",unknown_atm,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
13275438656,,,POINT (13.4133158 52.5459555),52.5459555,13.4133158,standalone,,"Schönhauser Allee, 10437, Berlin",unknown_atm,Pankow,0301,Prenzlauer Berg,11003003
13283255902,,,POINT (13.4481938 52.485546),52.485546,13.4481938,standalone,,"Harzer Straße, 12059, Berlin",Euronet,Neukölln,0801,Neukölln,11008008
13287873041,,,POINT (13.4367553 52.4810064),52.4810064,13.4367553,standalone,,"Erkstraße, 12043, Berlin",Euronet,Neukölln,0801,Neukölln,11008008
13287930669,,,POINT (13.4381888 52.4814008),52.4814008,13.4381888,standalone,,"Erkstraße, 12043, Berlin",Iccash,Neukölln,0801,Neukölln,11008008
13287970580,,,POINT (13.4413906 52.4825147),52.4825147,13.4413906,standalone,,"Wildenbruchstraße, 12045, Berlin",Euronet,Neukölln,0801,Neukölln,11008008
13308305562,,,POINT (13.4451247 52.5292368),52.5292368,13.4451247,standalone,,"Danziger Straße, 10407, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
13337170559,,,POINT (13.3733415 52.5570274),52.5570274,13.3733415,indoor,accessible,"Schwedenstraße, 13359, Berlin",Sparkasse,Mitte,0106,Gesundbrunnen,11001001
13366816285,,,POINT (13.2488572 52.610155),52.610155,13.2488572,standalone,accessible,"Dambockstraße, 13503, Berlin",Berliner Sparkasse,Reinickendorf,1204,Heiligensee,11012012
13375653571,,,POINT (13.431565 52.4663069),52.4663069,13.431565,standalone,,"Silbersteinstraße, 12051, Berlin",Euronet,Neukölln,0801,Neukölln,11008008
13388753409,,,POINT (13.3615487 52.4811428),52.4811428,13.3615487,standalone,,"Leberstraße, 10829, Berlin",Euronet,Tempelhof-Schöneberg,0701,Schöneberg,11007007
13390992801,,,POINT (13.3569621 52.5479098),52.5479098,13.3569621,indoor,,"Müllerstraße, 32, 13353, Berlin",Deutsche Bank,Mitte,0105,Wedding,11001001
