id,name,artwork_type,artist_name,street,neighborhood_id,district_id,postal_code,material,start_date,image,wikidata,wikimedia_commons,latitude,longitude
5161529495,speerwerfer,statue,karl möbius,,0402,11004004,,bronze,1921,,Q110137599,,52.4826082,13.3307203
5166361430,verschlungene form,sculpture,paul brandenburg,,0202,11002002,,,,,Q113320941,category:verschlungene form (paul brandenburg),52.499588,13.4101388
5173115192,denkmal für die gefallenen,sculpture,,,1002,11010010,,,,,Q112031723,category:world war i memorial (dorfkirche biesdorf),52.5091476,13.5549659
5195766311,장승,,,,0605,11006006,,,,,,,52.4564363,13.2897646
5198395080,tor aus glasierten ziegelsteinen,architecture,"angelika baasner-matussek, ulrich greiwe",,0907,11009009,,glazed brick; concrete,1995,,,,52.4273544,13.539318
5201857554,kindergruppe,statue,hans klakow,,0311,11003003,,bronze,1967,,Q115627303,category:kindergruppe (1967 by hans klakow),52.5780137,13.4068956
5208882735,waschfrau,relief,"christian uhlig, ulrich städler",,0910,11009009,,ceramic,1990s,,,,52.4443288,13.5783415
5237698977,lumumba,sculpture,genni/jenny wiegmann-mucchis,,0101,11001001,,,2013-10-08,,Q114778503,category:lumumba (jenny wiegmann mucchi),52.5216126,13.4023949
5253735916,mutter mit totem sohn,statue,käthe kollwitz,,0101,11001001,,bronze,,,Q116343888,category:pietà (neue wache),52.5179462,13.3955308
5261941736,der rufer,statue,sabina grzimek,,0101,11001001,,bronze,,file:skulpturengruppe sieben gesten des aufrechten ganges sabina grzimek garnisonkirchplatz berlin 02.jpg,Q114775040,category:sieben gesten des aufrechten ganges (garnisonkirchplatz),52.5220323,13.4019634
5261941737,aus dem wasser schreitender,statue,sabina grzimek,,0101,11001001,,bronze,,file:skulpturengruppe sieben gesten des aufrechten ganges sabina grzimek garnisonkirchplatz berlin 02.jpg,,category:sieben gesten des aufrechten ganges (garnisonkirchplatz),52.5220362,13.4019809
5261941738,die große palucca,sculpture,emerita pansowowá,,0101,11001001,,,,,Q114778028,category:große palucca (emerita pansowová),52.521735,13.4022877
5265017470,die vögel,sculpture,erich fritz reuter,,0703,11007007,,bronze,,,Q117843452,,52.4805683,13.371831
5278677920,herkules,sculpture,matschinsky-denninghoff,,0104,11001001,,,,https://commons.wikimedia.org/wiki/file:skulptur_reichpietschufer_50_(tierg)_herkules%26matschinsky-denninghoff%261972.jpg,Q110831264,category:herkules (matschinsky-denninghoff),52.5063003,13.3642097
5284218856,galerie in der victoriastadt,,,,1112,11011011,,,,,,,52.5026859,13.4781104
5292020622,bär,sculpture,nikolaus bode,,0201,11002002,,sandstone,,,Q116491334,category:bär (nikolaus bode),52.512662,13.4522244
5299353950,fortuna,statue,josef rauch,,0801,11008008,,copper,1908,,Q129418161,,52.4813661,13.4350671
5332552517,penrose-dreieck,installation,,,0202,11002002,,,,,,,52.4983096,13.3794847
5354352623,2free space,sculpture,dirk bell,,0401,11004004,,,2016-11-24,https://photos.app.goo.gl/vxhc7gyfir8ptpii7,Q123154181,,52.514081,13.3190047
5418829632,prometheus-wandbrunnen,sculpture,emil hundrieser,,0401,11004004,,,1901,https://photos.app.goo.gl/vsybeacvmzyq4ewza,Q49003550,,52.509299,13.3262796
5420782121,ziegen auf der brücke,statue,stephan horota,,1103,11011011,,bronze,1975,https://commons.wikimedia.org/wiki/file:skulptur_john-sieg-str_1_(liber)_ziegen_auf_der_br%c3%bccke%26stephan_horota%2619744.jpg,Q111008247,"category:ziegen auf der brücke (stephan horota, berlin)",52.5104647,13.4791047
5469165960,junge sozialisten,statue,erwin damerow,,0201,11002002,,bronze,1969,,Q115748389,category:junge sozialisten (erwin damerow),52.51958,13.4585229
5476711804,shakespeare,sculpture,pam taylor,,0401,11004004,,bronze,,https://commons.wikimedia.org/wiki/file:b%c3%bcste_shakespeareplatz_(charl)_william_shakespeare.jpg,Q121410069,category:shakespeare bust (pam taylor),52.5114961,13.3091225
5480621408,tangentiale berührung,sculpture,volkmar haase,,0401,11004004,,steel,1990,,Q110392297,,52.5081325,13.292985
5481132449,theaterstele,stele,christa sammler,,0101,11001001,,bronze; stone,1983,,Q111148748,category:theaterstele (christa sammler),52.5237311,13.3821393
5495483743,der sämann,sculpture,,,1103,11011011,,,1915,,Q112054807,"category:der sämann (loeperplatz, berlin)",52.5214924,13.4798701
5536279950,jugend,statue,ingeborg hunzinger,,1001,11010010,,sandstone,,,Q117421985,category:jugend (ingeborg hunzinger),52.5398363,13.5643513
5536279951,älteres paar,statue,ingeborg hunzinger,,1001,11010010,,sandstone,,,Q117421892,"category:älteres paar (ingeborg hunzinger, berlin-marzahn)",52.5398888,13.5642863
5541023479,hanging,print,aya ben ron,,0101,11001001,,pvc,,,,,52.5262106,13.3743558
5554677717,hirsch,statue,rudolf siemering,,0104,11001001,,,,,,,52.5142496,13.3693441
5554677718,hirsch,statue,rudolf siemering,,0104,11001001,,,,,,,52.5143904,13.3686
5581097376,doppelherme,sculpture,karl menzen,,0703,11007007,,steel,1988,,Q116034299,,52.4807036,13.3798678
5599473324,nature morte,graffiti,roa,,0202,11002002,,,2011,file:mural nature morte roa oranienstraße berlin-kreuzberg.jpg,Q123237508,category:nature morte (roa),52.4996379,13.4259402
5630373105,schreitender mensch,sculpture,rüdiger preisler,,0202,11002002,,steel,1992,,Q115959592,category:der schreitende mensch (rüdiger preisler),52.4967495,13.4368247
5632415801,kletternde kinder,sculpture,gerhard thieme,,0307,11003003,,bronze,,,Q111008715,category:kletternde kinder (gerhard thieme),52.5706127,13.4099386
5694769473,kinder,sculpture,,,0904,11009009,,concrete,1953,,,file:südostallee 134 (berlin-johannisthal).jpg,52.454433,13.4985097
5694769475,kinder,sculpture,,,0904,11009009,,concrete,1953,,,file:südostallee 134 (berlin-johannisthal).jpg,52.4544984,13.4983557
5720000665,denkmal gustav hartmann,sculpture,gerhard rommel,,0104,11001001,,,2000,,Q110992565,category:gustav hartmann memorial,52.5055869,13.3680836
5732104359,löwen-denkmal,sculpture,anton rückel,,0701,11007007,,,1952,,Q61768940,category:löwen-denkmal (berlin-schöneberg),52.4888353,13.3396908
5745180497,die aufgabe,statue,hans klakow,,1101,11011011,,bronze,1962,https://commons.wikimedia.org/wiki/file:dolgenseestra%c3%9fe_berlin-frf_095-146.jpg,Q115290833,"category:the task (klakow), dolgenseestraße",52.4957307,13.5016914
5752325384,treblinka,sculpture,vadim abramovič sidur,,0401,11004004,,,1979,,Q61450628,,52.5063495,13.2953028
5759471879,genius mit fackel,statue,albert wolff,,0701,11007007,,bronze,,,Q114834025,,52.4923403,13.3597284
5760361169,david und goliad;david,sculpture,rolf biebl und clemens gröszer;rolf biebl,,1111,11011011,,stone;sandstone,,https://fennpfuhl.digital/img/statue/david-goliath.jpg.webp,Q113867525,"category:david und goliath (fennpfuhlpark, berlin)",52.5274937,13.473937
5760361172,windrad,stele,horst baudisch,,1111,11011011,,,,,,,52.5306237,13.4760839
5760735597,vier allegorische figuren,sculpture,johann michael bossard,,0902,11009009,,shell limestone,1910,,Q127433587,file:berlin-plänterwald rathaus treptow bürgertugenden fleiß und gerechtigkeit.jpg,52.4836069,13.4800174
5766103592,red block colony,,,,0201,11002002,,,,,,,52.524838,13.4430902
5777054158,gespaltenes dreieck,sculpture,volkmar haase,,0802,11008008,,stainless steel,1972,,Q116445145,,52.4374791,13.4140606
5777054163,odin,sculpture,sebastian heinsdorff,,0802,11008008,,"steel,canvas",1985,,Q116394553,,52.4372123,13.4133622
5778409134,mondjahr,installation,gary rieveschl,,0802,11008008,,granite,1985,,,,52.4330453,13.4140106
5787865464,entfaltung,sculpture,volkmar haase,,0202,11002002,,bronze,1962,,Q116445520,,52.5012365,13.4015289
5794297293,die goldene stunde,sculpture,renate wolff,,0101,11001001,,,,https://commons.wikimedia.org/wiki/file:skulptur_luisenstr_60_(mitte)_die_goldene_stunde%26renate_wolff%262017.jpg,Q73762189,,52.5261161,13.3792838
5802583813,vietnamesische mutter mit kind,sculpture,hans eickworth,,0910,11009009,,bronze,1970,,,"file:20250705 xl 1253-vietnamesische mutter mit kind, hans eickworth, bronze, 1970, neben müggelheimer straße39, angaben aus openstreetmap.jpg",52.4442557,13.5738397
5802583814,zwei giraffen,sculpture,hans-detlev hennig,,0910,11009009,,bronze,1977,,Q115174037,"category:zwei giraffen (hans-detlev hennig, berlin-köpenick)",52.44238,13.57275
5841411240,meinstein,mosaic,nadia khabi-linke,,0801,11008008,,basalt; granite; quartzite; gneiss; greywacke; glass,2013,,,file:meinstein – nadia kaabi-linke – aerial with person.jpg,52.4794224,13.4375114
5841873610,waffenbrüder,sculpture,gerhard thieme,,0506,11005005,,bronze,1970,,Q119064290,file:luftwaffenmuseum gatow - panoramio.jpg,52.4728269,13.1410852
5843406505,pankower drillinge,sculpture,alexander poetschke,,0307,11003003,,sandstone,1925,,Q116920118,,52.57068,13.3984416
5893145624,galatea,statue,,,0104,11001001,,,,,,,52.5187064,13.3501543
6008049573,doppelskulptur „united enemies“,sculpture,thomas schütte,,0401,11004004,,bronze,,,Q116956665,,52.5187656,13.294924
6008049574,doppelskulptur „united enemies“,sculpture,thomas schütte,,0401,11004004,,bronze,,,Q116956665,,52.5187928,13.2948523
6031777535,liebespaar,sculpture,carin kreuzberg,,0307,11003003,,bronze,1976,,Q109659433,,52.5722935,13.4140223
6087575020,sitzende schwimmerin,statue,ludwig engelhardt,,1110,11011011,,bronze,1960,,Q122170154,,52.549651,13.4845088
6087575021,badende,mural,angelika görner und heidi sabelus,,1110,11011011,,keramik,1974,https://commons.wikimedia.org/wiki/file:orankesee_berlin_2022-03-05_1.jpg,Q122190051,,52.5502352,13.484288
6089835594,mutter mit kind,statue,sabina grzimek,,1103,11011011,,bronze,1984,,Q77855468,"category:mutter mit kind (berlin, sabina grzimek)",52.5162561,13.4979626
6090008324,vögel,statue,monika spiess,,1103,11011011,,concrete,1989,https://commons.wikimedia.org/wiki/file:skulptur_coppistr_10_(liber)_vogelbaum%26monika_spie%c3%9f%2619896.jpg,Q115221021,category:vogelbaum (monika spiess),52.5093962,13.4832418
6169944662,bär mit ball,sculpture,erich wurzer,,1102,11011011,,stone,,,Q115250616,,52.4800032,13.516767
6171061110,die kniende,statue,karl trumpf,,1102,11011011,,muschelkalk,1926,https://commons.wikimedia.org/wiki/file:skulptur_ingelheimer_str_(karlh)_die_kniende%26karl_trumpf%261926.jpg,Q109685484,"category:""kniende"" (karl trumpf)",52.4813349,13.5289452
6171081237,black sun press,sculpture,rolf szymanski,,0202,11002002,,bronze,,,Q880579,category:black sun press (rolf szymanski),52.5048684,13.3965897
6171092991,wasserträgerin,statue,rolf szymanski,,0202,11002002,,iron,,,Q1679586,category:wasserträgerin (rolf szymanski),52.5031333,13.3952356
6212367346,die löwenhäuser,mosaic,auszubildende des naturschutz- und grünflächenamtes neukölln,,0802,11008008,,,2010-06-20,,,,52.4551495,13.4447148
6268586279,world map,painting,,,0801,11008008,,,,,,,52.4788978,13.4380644
6289102754,schwimmerin,sculpture,ernst wenck,,0701,11007007,,marble;shelly limestone,1928,https://upload.wikimedia.org/wikipedia/commons/1/1b/skulptur_schwimmerin_berlin_sch%c3%b6neberg.jpg,Q110071449,,52.4842363,13.3514989
6312742872,ruhender mann,sculpture,,,1201,11012012,,,,,Q111582772,category:ruhender mann,52.5657421,13.3601953
6312743147,pan mit doppelflöte,sculpture,ursula hanke-förster,,1201,11012012,,bronze,1962,,Q78357167,,52.5656228,13.3601171
6318381095,kugelstoßerin,statue,ludwig engelhardt,,0905,11009009,,bronze,1980,,Q110150721,,52.4487804,13.5296945
6318391059,leben,sculpture,heinz worner,,0905,11009009,,bronze;granite,1974,,Q111390062,category:life (heinz worner),52.4481252,13.5320228
6336000653,die kugelspielerin,statue,walter schott,,0910,11009009,,bronze,1897,,Q100324339,category:kugelspielerin (walter schott) (köpenick),52.4455397,13.5740024
6341236836,leben in köpenick,sculpture,christian uhlig,,0910,11009009,,concrete;sandstone;ceramics,1986,,,,52.4459891,13.5636149
6348033626,maja,statue,fritz klimsch,,0910,11009009,,bronze,1931,,Q109829219,,52.445235,13.5793307
6352060580,fischer,statue,hans-peter goettsche,,0910,11009009,,bronze,1968,,Q111148815,"category:fischer (sculpture by hans-peter goettsche), berlin-köpenick",52.446558,13.5740569
6352060581,pantherkatze,sculpture,heinrich drake,,0910,11009009,,bronze,1953,,Q115691662,,52.4461738,13.5737994
6352400384,schwarz-weißes paar,sculpture,jan skuin,,0905,11009009,,"steel, granite",1995,,Q110454189,,52.4563417,13.5107367
6358821406,daphne,sculpture,karl hillert,,0910,11009009,,steel,1995,,,,52.44414,13.57538
6358821407,wäscherin,fountain,karl-günter möpert,,0910,11009009,,sandstone,1982,,Q113459141,category:wäscherin (karl-günter möpert),52.4440787,13.5745055
6358821408,robert schumann büste,bust,theo balden,,0910,11009009,,granite,1956,,,,52.44754,13.57653
6358821409,kinder mit schildkröte,sculpture,walter lerche,,0910,11009009,,"bronze,brass",1972,,Q115685531,category:kinder mit schildkröte (walter lerche),52.44339,13.57341
6358821410,reiherbaum,sculpture,hans-peter goettsche,,0910,11009009,,bronze,1975,,Q115180545,,52.4425,13.57317
6358821411,hühnerdieb,sculpture,hermann-joachim pagels,,0910,11009009,,bronze,~1912,,Q115865309,category:hühnerdieb (hermann-joachim pagels),52.44241,13.57206
6358821412,torso,sculpture,karl hillert,,0910,11009009,,bronze,1982,,Q109676270,category:torso (karl hillert),52.44328,13.57289
6358821413,meleagerstatue,sculpture,unknown,,0910,11009009,,sandstone,late C17,,Q110006973,category:meleagerstatue (berlin-köpenick),52.4436599,13.5732862
6359991020,leitung und linie,installation,"veronike hinsberg, olf kreisel",,0909,11009009,,steel,2013,,Q110272261,,52.4550504,13.5248623
6360691671,"vater, mutter und kind",sculpture,hans-detlev henning,,0910,11009009,,bronze,~1965,,Q115690190,,52.4468496,13.5624506
6360691672,kindergärtnerin,statue,eberhard bachmann,,0905,11009009,,"concrete,_sandstone",1961,"https://commons.wikimedia.org/wiki/file:oberspreestra%c3%9fe,_berlin-niedersch%c3%b6neweide,_451-556.jpg",Q115791098,,52.4511289,13.5388511
6370655306,ruhende mutter,sculpture,willy ernst schade,,0910,11009009,,"muschelkalk, brick",1929,,Q117821317,,52.4627494,13.5857306
6373476790,eisbärengruppe,statue,hansjörg wagner,,0104,11001001,,,1986,https://photos.app.goo.gl/c6sfdjcm7gzi1diw8,Q117767011,category:eisbärengruppe (hansjörg wagner),52.5077309,13.3416184
6376026484,wilde pferde,sculpture,joost van der velden,,0910,11009009,,bronze,2007,,Q115866007,"category:wilde pferde (schlossplatz, berlin-köpenick)",52.444654,13.574012
6381250237,fischerin,bust,alfons łosowski,,0905,11009009,,"granite,sandstone",1971,,Q112873672,category:fisherwoman (alfons łosowski),52.4556874,13.52038
6381250240,mensch und natur,sculpture,christian uhlig,,0901,11009009,,ceramic,1977,,Q110458483,category:baumträume (christian uhlig),52.4900725,13.4446061
6381250241,reh,sculpture,werner richter,,0901,11009009,,bronze,1966,,Q115857980,,52.4918956,13.4425644
6381250243,freizeit und lebensfreude,sculpture,senta baldamus,,0903,11009009,,bronze,1987,,Q109984864,category:freizeit und lebensfreude,52.47424,13.48811
6389108831,gedächtnisurne der marianne von schmettau,sculpture,,,0910,11009009,,sandstone,after 1771,,Q111397025,category:memorial for marianne von schmettau,52.442317,13.5729737
6391241341,reiherbrunnen,fountain,hans-detlev henning,,0911,11009009,,copper,1971,,Q113612978,"category:reiherbrunnen (hans-detlev hennig, berlin-friedrichshagen)",52.4511907,13.6238187
6393758275,stute mit fohlen,sculpture,maria schockel-rostowskaja,,0907,11009009,,bronze,1962,https://commons.wikimedia.org/wiki/file:stute_mit_fohlen_20140524_31.jpg,Q115789756,category:stute mit fohlen (berlin-adlershof),52.4405529,13.5363699
6414362031,baum,sculpture,yoshimi hashimoto,,0901,11009009,,granite,1994,,Q110485851,category:tree (yoshimi hashimoto),52.49241,13.4661
6414362032,fenster,sculpture,mihai buculei,,0901,11009009,,sandstone,1979,,Q110472769,category:window (mihai buculei),52.49178,13.46523
6415126594,eisenmann,,,,0401,11004004,,,,,,,52.5071759,13.3297156
6415760186,0° breite,installation,ulrich brüschke,,0101,11001001,,steel,,,,,52.5329423,13.3761308
6415760187,0° breite,installation,ulrich brüschke,,0101,11001001,,steel,,,,,52.5336883,13.3751088
6419117832,erben der spanienkämpfer,sculpture,emerita pansowova,,1103,11011011,,stone,1989,,Q108628682,category:erben der spartakuskämpfer (emerita pansowová),52.5145094,13.4790258
6420989677,drei totempfähle,statue,,,1101,11011011,,wood,2018,,,,52.4983091,13.5249989
6425504226,junges paar,sculpture,doris pollatschek,,0904,11009009,,bronze,1981,,Q115800697,category:junges paar (doris pollatschek),52.4512443,13.5104516
6426379603,sandalenbinder,statue,fritz röll,,0401,11004004,,bronze,1909,,Q109783492,,52.5045073,13.288106
6438753607,hüter der schwelle,sculpture,torsten schlopsnies,,0704,11007007,,granite,2009,,Q115870011,,52.4308157,13.4073111
6445046907,kopf,sculpture,rüdiger roehl,,0907,11009009,,stainless steel; acrylic glass,1997,,Q115806284,category:kopf (rüdiger roehl),52.4282168,13.552764
6445973315,strahlen der nacht,sculpture,"ingeborg hunzinger, wolfgang weber",,0910,11009009,,"bronze,ceramics",1969,https://commons.wikimedia.org/wiki/file:skulptur_friedrichshagener_str_9_(k%c3%b6pen)_die_macht_der_strahlen%26ingeborg_hunzinger%261969.jpg,Q109419339,category:die macht der strahlen (ingeborg hunzinger),52.4510823,13.5846402
6445973316,hirsch,sculpture,unknown,,0911,11009009,,bronze,2002,,Q115574882,,52.4520749,13.6021001
6445973326,tag und nacht,sculpture,wolfgang weber,,0910,11009009,,colored ceramics,,,,,52.4398587,13.5963035
6445973327,stehende figur,statue,stefan reichmann,,0910,11009009,,bronze,1987,,Q109822073,,52.43902,13.59505
6445973328,knabe mit geige,sculpture,manfred strehlau,,0910,11009009,,bronze,1988,,Q110008106,,52.43929,13.5956
6445973329,genesender,sculpture,alfred bernau,,0910,11009009,,sandstone,1988,,Q109816483,,52.43959,13.59545
6445973330,sich schützender knabe,sculpture,marianne traub,,0910,11009009,,bronze,1989,,,,52.43974,13.59513
6445973331,bathseba,sculpture,magnus kleine-tebbe,,0910,11009009,,brick concrete,2010,,Q109830627,,52.4397146,13.5944749
6458119197,bär,sculpture,,,0802,11008008,,,,,,,52.4365869,13.4505017
6458178283,hochtief-buddybär,statue,,,0606,11006006,,,,,,,52.438808,13.1778201
6458668803,katastrophenbrunnen,installation,eduardo paolozzi,,0802,11008008,,steel,1985,,Q114346526,,52.43591,13.4218102
6458668804,tableau der erinnerung,installation,"klaus zillich, jürgen d. zilling, jasper halfmann",,0802,11008008,,,1985,,,,52.4387993,13.4235322
