id,brand,shop,amenity,operator_original,brand_original,addr:street,addr:housenumber,addr:postcode,level,wheelchair_access,service_copy,service_print,service_app_operated,service_barcode_scanner,service_bluetooth,service_display_operated,service_label_printer,locker_type,service_parcel_mail_in,service_parcel_pickup,note,note_de,description,geometry,latitude,longitude,opening_hours,website,source,last_checked,data_source,operator,district,neighborhood_id,neighborhood
9530594458,Independent Retailer,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,cabinet,,yes,,,,POINT (13.4556601 52.5422084),52.5422084,13.4556601,,,,,OpenStreetMap,Amazon,Pankow,0301,Prenzlauer Berg
9547691632,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.4073931 52.3928274),52.3928274,13.4073931,,,,,OpenStreetMap,DHL,Tempelhof-Schöneberg,0706,Lichtenrade
9557889431,Independent Retailer,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,cabinet,,yes,,,,POINT (13.5746014 52.3995363),52.3995363,13.5746014,,,,,OpenStreetMap,Amazon,Treptow-Köpenick,0908,Bohnsdorf
9560001117,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.509062 52.5370646),52.5370646,13.509062,24/7,,,,OpenStreetMap,DHL,Lichtenberg,1110,Alt-Hohenschönhausen
9569702016,Independent Retailer,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,cabinet,,yes,,,,POINT (13.325396 52.5942286),52.5942286,13.325396,,,,,OpenStreetMap,Amazon,Reinickendorf,1209,Wittenau
9580721579,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,yes,,,,,cabinet,yes,yes,App notwendig; ohne QR-Code Scanner,,,POINT (13.3007032 52.5792814),52.5792814,13.3007032,24/7,,,,OpenStreetMap,DHL,Reinickendorf,1202,Tegel
9584532985,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,,,yes,,,,POINT (13.2250113 52.5553464),52.5553464,13.2250113,,,,,OpenStreetMap,Amazon,Spandau,0502,Haselhorst
9589987161,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,0,limited,,,,,,,,,yes,yes,,,,POINT (13.5008248 52.4955207),52.4955207,13.5008248,24/7,,survey,,OpenStreetMap,DHL,Lichtenberg,1101,Friedrichsfelde
9606334430,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.5813866 52.4180233),52.4180233,13.5813866,,,,,OpenStreetMap,DHL,Treptow-Köpenick,0913,Grünau
9632063409,Independent Retailer,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,cabinet,,yes,,,,POINT (13.3420652 52.4668536),52.4668536,13.3420652,,,,,OpenStreetMap,Amazon,Tempelhof-Schöneberg,0701,Schöneberg
9657464474,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.1657319 52.5521061),52.5521061,13.1657319,,,,,OpenStreetMap,DHL,Spandau,0508,Falkenhagener Feld
9677247059,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.3621646 52.4172212),52.4172212,13.3621646,24/7,,,,OpenStreetMap,DHL,Tempelhof-Schöneberg,0705,Marienfelde
9701771544,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,,,,,yes,,yes,,cabinet,returns_only,yes,,,,POINT (13.3067943 52.5712734),52.5712734,13.3067943,24/7,,,,OpenStreetMap,Amazon,Reinickendorf,1201,Reinickendorf
9707528767,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.4577545 52.5272624),52.5272624,13.4577545,,,,,OpenStreetMap,DHL,Lichtenberg,1111,Fennpfuhl
9715738562,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.4571492 52.5335619),52.5335619,13.4571492,,,,,OpenStreetMap,DHL,Pankow,0301,Prenzlauer Berg
9732237027,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,cabinet,,yes,,,,POINT (13.4239572 52.5081525),52.5081525,13.4239572,,,,,OpenStreetMap,Amazon,Mitte,0101,Mitte
9735285694,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.2989908 52.5032165),52.5032165,13.2989908,,,,,OpenStreetMap,DHL,Charlottenburg-Wilmersdorf,0401,Charlottenburg
9749714086,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,0,,,,,,,,,cabinet,yes,yes,,,,POINT (13.4007548 52.5538719),52.5538719,13.4007548,,,survey,,OpenStreetMap,DHL,Pankow,0301,Prenzlauer Berg
9751498306,Independent Retailer,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,,,yes,,,,POINT (13.47972 52.4719777),52.4719777,13.47972,,,,,OpenStreetMap,Amazon,Treptow-Köpenick,0902,Plänterwald
9757532996,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,cabinet,,yes,,,,POINT (13.3706629 52.4925366),52.4925366,13.3706629,,,,,OpenStreetMap,Amazon,Tempelhof-Schöneberg,0701,Schöneberg
9766130300,DHL,,parcel_locker,DHL,Paketbox,,,,,,,,,,,,,,yes,yes,,,,POINT (13.1940324 52.5274287),52.5274287,13.1940324,,,,,OpenStreetMap,DHL,Spandau,0509,Wilhelmstadt
9774576782,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,yes,,,,,,,,cabinet,no,yes,,Smartphone mit Amazon Shopping App benötigt.,,POINT (13.1968336 52.5479166),52.5479166,13.1968336,24/7,,,,OpenStreetMap,Amazon,Spandau,0501,Spandau
9774576783,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,yes,,,,,,,,cabinet,no,yes,,Smartphone mit Amazon Shopping App benötigt.,,POINT (13.1974702 52.5467298),52.5467298,13.1974702,24/7,,,,OpenStreetMap,Amazon,Spandau,0501,Spandau
9820829003,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,limited,,,,,,,,cabinet,yes,yes,,,,POINT (13.297589 52.5308538),52.5308538,13.297589,,,,,OpenStreetMap,DHL,Charlottenburg-Wilmersdorf,0406,Charlottenburg-Nord
9832457165,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,cabinet,,yes,,,,POINT (13.4409296 52.5489714),52.5489714,13.4409296,,,,,OpenStreetMap,Amazon,Pankow,0301,Prenzlauer Berg
9837735978,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,yes,,cabinet,yes,yes,,,,POINT (13.5628728 52.4382378),52.4382378,13.5628728,24/7,,,,OpenStreetMap,DHL,Treptow-Köpenick,0910,Köpenick
9869622230,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.440544 52.5094666),52.5094666,13.440544,24/7,,,,OpenStreetMap,DHL,Friedrichshain-Kreuzberg,0201,Friedrichshain
9872258710,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.1847352 52.5148861),52.5148861,13.1847352,24/7,,,,OpenStreetMap,DHL,Spandau,0509,Wilhelmstadt
9872714513,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.5373714 52.4178239),52.4178239,13.5373714,,,,,OpenStreetMap,DHL,Treptow-Köpenick,0906,Altglienicke
9909802145,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,yes,,cabinet,yes,yes,,,,POINT (13.5509767 52.4305513),52.4305513,13.5509767,24/7,,,,OpenStreetMap,DHL,Treptow-Köpenick,0907,Adlershof
9927374527,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,yes,no,yes,no,no,cabinet,yes,yes,,,,POINT (13.2980518 52.4936064),52.4936064,13.2980518,24/7,,,,OpenStreetMap,DHL,Charlottenburg-Wilmersdorf,0407,Halensee
9947020459,Amazon,,parcel_locker,Amazon,Amazon Locker,,,,,,,,,,,,,cabinet,no,yes,,,,POINT (13.36716 52.5425023),52.5425023,13.36716,24/7,,,,OpenStreetMap,Amazon,Mitte,0105,Wedding
9963483311,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.5702429 52.5562245),52.5562245,13.5702429,,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1001,Marzahn
9967442876,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,,yes,yes,,,,POINT (13.5387793 52.5270616),52.5270616,13.5387793,,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1001,Marzahn
9967901481,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.5537155 52.5565499),52.5565499,13.5537155,,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1001,Marzahn
9971534295,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.5576817 52.5247916),52.5247916,13.5576817,,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1002,Biesdorf
9972619505,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.5683456 52.5283438),52.5283438,13.5683456,,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1002,Biesdorf
9973655470,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.5674839 52.5383045),52.5383045,13.5674839,,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1001,Marzahn
9975260439,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.5605503 52.5045877),52.5045877,13.5605503,,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1002,Biesdorf
9981621265,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.5374824 52.530947),52.530947,13.5374824,,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1001,Marzahn
9983010238,Independent Retailer,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,cabinet,,,,,,POINT (13.5347356 52.5246138),52.5246138,13.5347356,,,,,OpenStreetMap,Amazon,Marzahn-Hellersdorf,1001,Marzahn
9986728504,DHL,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.3358887 52.443744),52.443744,13.3358887,24/7,,,,OpenStreetMap,DHL,Steglitz-Zehlendorf,0603,Lankwitz
9990149900,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,no,,,,,,,,cabinet,yes,yes,,,,POINT (13.5400312 52.5111791),52.5111791,13.5400312,24/7,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1001,Marzahn
9990149911,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.5386287 52.5105002),52.5105002,13.5386287,24/7,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1001,Marzahn
9998946659,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,0,,,,,,,,,,yes,,,,,POINT (13.4933483 52.6357381),52.6357381,13.4933483,24/7,,survey,,OpenStreetMap,DHL,Pankow,0309,Buch
9998995765,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.4782155 52.6077913),52.6077913,13.4782155,24/7,,,,OpenStreetMap,DHL,Pankow,0305,Karow
9998999976,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.4710716 52.6160798),52.6160798,13.4710716,24/7,,,,OpenStreetMap,DHL,Pankow,0305,Karow
10000995178,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,cabinet,returns_only,yes,,,,POINT (13.4985459 52.5391156),52.5391156,13.4985459,24/7,,,,OpenStreetMap,Amazon,Lichtenberg,1110,Alt-Hohenschönhausen
10001436854,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.5371481 52.4930987),52.4930987,13.5371481,,,,,OpenStreetMap,DHL,Lichtenberg,1102,Karlshorst
10006313364,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,,yes,yes,,,,POINT (13.3339388 52.5304675),52.5304675,13.3339388,24/7,,,,OpenStreetMap,DHL,Mitte,0102,Moabit
10011020942,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,,,,,yes,,yes,,cabinet,returns_only,yes,,,,POINT (13.4325244 52.5583873),52.5583873,13.4325244,24/7,,,,OpenStreetMap,Amazon,Pankow,0304,Heinersdorf
10011023593,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,,,,,yes,,yes,,cabinet,returns_only,yes,,,,POINT (13.4066223 52.5544431),52.5544431,13.4066223,24/7,,,,OpenStreetMap,Amazon,Pankow,0301,Prenzlauer Berg
10013695683,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.6126096 52.5119157),52.5119157,13.6126096,24/7,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1004,Mahlsdorf
10018668362,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.556882 52.5391607),52.5391607,13.556882,,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1001,Marzahn
10021795497,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.5163417 52.5263811),52.5263811,13.5163417,,,,,OpenStreetMap,DHL,Lichtenberg,1103,Lichtenberg
10030843605,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,,,,,yes,,yes,,cabinet,returns_only,yes,,,,POINT (13.4590696 52.5296396),52.5296396,13.4590696,,,,,OpenStreetMap,Amazon,Pankow,0301,Prenzlauer Berg
10031493881,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,yes,,,,yes,,yes,,cabinet,returns_only,yes,,,,POINT (13.4230939 52.5280501),52.5280501,13.4230939,24/7,,survey,,OpenStreetMap,Amazon,Pankow,0301,Prenzlauer Berg
10036070921,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,yes,,,,yes,,yes,,cabinet,returns_only,yes,,,,POINT (13.4222676 52.5284019),52.5284019,13.4222676,,,,,OpenStreetMap,Amazon,Pankow,0301,Prenzlauer Berg
10038062022,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.4653336 52.5004245),52.5004245,13.4653336,24/7,,,,OpenStreetMap,DHL,Friedrichshain-Kreuzberg,0201,Friedrichshain
10038062023,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.4339313 52.5112546),52.5112546,13.4339313,24/7,,,,OpenStreetMap,DHL,Friedrichshain-Kreuzberg,0201,Friedrichshain
10039621010,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,yes,,yes,,cabinet,returns_only,yes,,,,POINT (13.4076888 52.5470496),52.5470496,13.4076888,,,survey,,OpenStreetMap,Amazon,Pankow,0301,Prenzlauer Berg
10040016694,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.2275833 52.5071919),52.5071919,13.2275833,24/7,,,,OpenStreetMap,DHL,Charlottenburg-Wilmersdorf,0405,Westend
10042261453,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.4976492 52.5430108),52.5430108,13.4976492,24/7,,,,OpenStreetMap,DHL,Lichtenberg,1110,Alt-Hohenschönhausen
10047082918,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.553277 52.5136763),52.5136763,13.553277,24/7,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1002,Biesdorf
10050163124,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.580367 52.5049227),52.5049227,13.580367,24/7,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1003,Kaulsdorf
10052969561,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,limited,,,,,,,,cabinet,yes,yes,,,,POINT (13.4860436 52.4640432),52.4640432,13.4860436,24/7,,,,OpenStreetMap,DHL,Treptow-Köpenick,0903,Baumschulenweg
10062718812,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.5887883 52.5041196),52.5041196,13.5887883,24/7,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1003,Kaulsdorf
10073968725,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,,,yes,,,,POINT (13.339364 52.5299875),52.5299875,13.339364,,,,,OpenStreetMap,Amazon,Mitte,0102,Moabit
10075542120,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,,,yes,,,,POINT (13.4425361 52.5427863),52.5427863,13.4425361,,,,,OpenStreetMap,Amazon,Pankow,0301,Prenzlauer Berg
10100751641,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,13505,,,,,,,,,,,yes,,,,,POINT (13.2263955 52.5849148),52.5849148,13.2263955,,,,,OpenStreetMap,DHL,Reinickendorf,1203,Konradshöhe
10102703118,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,,,,,,,,,,no,yes,,,,POINT (13.3920918 52.5549284),52.5549284,13.3920918,,,,,OpenStreetMap,Amazon,Mitte,0106,Gesundbrunnen
10102711917,Independent Retailer,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,,no,yes,,,,POINT (13.3842595 52.5554002),52.5554002,13.3842595,,https://www.amazon.de/lockerjenny,,,OpenStreetMap,Amazon,Mitte,0106,Gesundbrunnen
10106688004,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,,,yes,,,,POINT (13.4028476 52.5026168),52.5026168,13.4028476,,https://amazonhub.de/lockerdagame,,,OpenStreetMap,Amazon,Friedrichshain-Kreuzberg,0202,Kreuzberg
10120198954,Independent Retailer,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,cabinet,no,yes,,,,POINT (13.5633589 52.4460103),52.4460103,13.5633589,24/7,,,,OpenStreetMap,Amazon,Treptow-Köpenick,0910,Köpenick
10123859730,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,,,yes,,,,POINT (13.5828159 52.5499523),52.5499523,13.5828159,,,,,OpenStreetMap,Amazon,Marzahn-Hellersdorf,1001,Marzahn
10126435660,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,,,yes,,,,POINT (13.3935879 52.5009889),52.5009889,13.3935879,,,,,OpenStreetMap,Amazon,Friedrichshain-Kreuzberg,0202,Kreuzberg
10127780158,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.578814 52.5666423),52.5666423,13.578814,24/7,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1001,Marzahn
10130606100,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,yes,,,no,,cabinet,yes,yes,,,,POINT (13.5468012 52.4404413),52.4404413,13.5468012,24/7,,,,OpenStreetMap,DHL,Treptow-Köpenick,0907,Adlershof
10132897747,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,,,,,,,POINT (13.4334201 52.5403693),52.5403693,13.4334201,,,,,OpenStreetMap,Amazon,Pankow,0301,Prenzlauer Berg
10155130232,Independent Retailer,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,,yes,yes,,,,POINT (13.50739 52.4935768),52.4935768,13.50739,,,,,OpenStreetMap,Amazon,Lichtenberg,1101,Friedrichsfelde
10159696890,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.5864642 52.52279),52.52279,13.5864642,,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1005,Hellersdorf
10161505714,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,,,,,,,POINT (13.4867174 52.6173844),52.6173844,13.4867174,,,,,OpenStreetMap,Amazon,Pankow,0305,Karow
10166854176,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,cabinet,returns_only,yes,,,,POINT (13.3194486 52.4192869),52.4192869,13.3194486,24/7,,,,OpenStreetMap,Amazon,Steglitz-Zehlendorf,0602,Lichterfelde
10166854177,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,,,,,,,,,cabinet,returns_only,yes,,,,POINT (13.3199806 52.4163449),52.4163449,13.3199806,24/7,,,,OpenStreetMap,Amazon,Steglitz-Zehlendorf,0602,Lichterfelde
10166854178,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,,,,,,,,,cabinet,returns_only,yes,,,,POINT (13.3181056 52.4144379),52.4144379,13.3181056,24/7,,,,OpenStreetMap,Amazon,Steglitz-Zehlendorf,0602,Lichterfelde
10174945090,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.5999386 52.4789052),52.4789052,13.5999386,,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1004,Mahlsdorf
10175865390,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.3127809 52.423047),52.423047,13.3127809,,,,,OpenStreetMap,DHL,Steglitz-Zehlendorf,0602,Lichterfelde
10177708912,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.3480736 52.4151822),52.4151822,13.3480736,,,,,OpenStreetMap,DHL,Tempelhof-Schöneberg,0705,Marienfelde
10180473117,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,,yes,yes,,,,POINT (13.5940978 52.4475467),52.4475467,13.5940978,,,,,OpenStreetMap,Amazon,Treptow-Köpenick,0910,Köpenick
10181158345,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,,no,yes,,,,POINT (13.3402844 52.4844545),52.4844545,13.3402844,24/7,,,,OpenStreetMap,Amazon,Tempelhof-Schöneberg,0701,Schöneberg
10196353764,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.6010282 52.4820888),52.4820888,13.6010282,,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1004,Mahlsdorf
10197171470,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,,,,,,,,,cabinet,returns_only,yes,,,,POINT (13.3432941 52.430988),52.430988,13.3432941,24/7,,,,OpenStreetMap,Amazon,Steglitz-Zehlendorf,0603,Lankwitz
10197221768,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.3536606 52.4129882),52.4129882,13.3536606,,,,,OpenStreetMap,DHL,Tempelhof-Schöneberg,0705,Marienfelde
10212622015,DHL,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.332795 52.4305829),52.4305829,13.332795,,,,,OpenStreetMap,DHL,Steglitz-Zehlendorf,0603,Lankwitz
10219216830,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,,,,,,,POINT (13.5213414 52.4910634),52.4910634,13.5213414,,,,,OpenStreetMap,Amazon,Lichtenberg,1102,Karlshorst
10220342525,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.5772213 52.5652917),52.5652917,13.5772213,24/7,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1001,Marzahn
10220392181,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,,,yes,,,,POINT (13.5697908 52.5632808),52.5632808,13.5697908,24/7,,,,OpenStreetMap,Amazon,Marzahn-Hellersdorf,1001,Marzahn
10220392182,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,,,yes,,,,POINT (13.5772562 52.5644242),52.5644242,13.5772562,,,,,OpenStreetMap,Amazon,Marzahn-Hellersdorf,1001,Marzahn
10220392184,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,,,yes,Innerhalb des SB Waschsalons,,,POINT (13.5723437 52.5679494),52.5679494,13.5723437,Mo-Su 07:00-22:00,,,,OpenStreetMap,Amazon,Marzahn-Hellersdorf,1001,Marzahn
10220392185,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.5690899 52.5696973),52.5696973,13.5690899,24/7,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1001,Marzahn
10222888816,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,,,,,,,POINT (13.502698 52.4200752),52.4200752,13.502698,,,,,OpenStreetMap,Amazon,Neukölln,0804,Rudow
10223327395,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,,yes,yes,,,,POINT (13.4643137 52.4261079),52.4261079,13.4643137,,,,,OpenStreetMap,DHL,Neukölln,0805,Gropiusstadt
10225143086,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,cabinet,no,yes,,,,POINT (13.4168351 52.4185157),52.4185157,13.4168351,24/7,,,,OpenStreetMap,Amazon,Neukölln,0803,Buckow
10225258962,DHL,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.425909 52.4208196),52.4208196,13.425909,,,,,OpenStreetMap,DHL,Neukölln,0803,Buckow
10243351385,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,,,,,,,POINT (13.4041546 52.4995727),52.4995727,13.4041546,,,,,OpenStreetMap,Amazon,Friedrichshain-Kreuzberg,0202,Kreuzberg
10243398752,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,,,yes,,,,POINT (13.3952447 52.4990747),52.4990747,13.3952447,,,,,OpenStreetMap,Amazon,Friedrichshain-Kreuzberg,0202,Kreuzberg
10273923053,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,,,cabinet,yes,yes,Standort: Parkdeck 1,,,POINT (13.4732673 52.5040154),52.5040154,13.4732673,24/7,,,,OpenStreetMap,DHL,Lichtenberg,1112,Rummelsburg
10274318008,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,,,,,POINT (13.3495403 52.5358561),52.5358561,13.3495403,24/7,,,,OpenStreetMap,DHL,Mitte,0102,Moabit
10277175058,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,,yes,yes,,,,POINT (13.4816979 52.527397),52.527397,13.4816979,,,,,OpenStreetMap,DHL,Lichtenberg,1111,Fennpfuhl
